"","CLUSTER","lon_cluster","lat_cluster","FREQ","TIME.OF.DAY","MONTH"
"936","14MORNING",5836711.19230769,-9217.51487477995,130,"MORNING",8
"937","15MORNING",8776693.45833333,-9200.11043945098,72,"MORNING",8
"938","16MORNING",4630388.60557769,-9294.73441745032,251,"MORNING",8
"939","17MORNING",8179076.49327354,-9469.83566525997,223,"MORNING",8
"940","18MORNING",9142896.26515152,-9337.24749087755,132,"MORNING",8
"941","19MORNING",1238443.78666667,-9161.99032458767,300,"MORNING",8
"942","2MORNING",7128887.68501529,-9317.12757074525,327,"MORNING",8
"943","20MORNING",3164190.99315068,-9139.23642137455,146,"MORNING",8
"944","21MORNING",2376307.48717949,-9192.53377912929,273,"MORNING",8
"945","22MORNING",7774024.96153846,-9130.05796663922,26,"MORNING",8
"946","23MORNING",7772512.3030303,-9008.8500499894,33,"MORNING",8
"947","24MORNING",3481174.64885496,-9293.12936659611,131,"MORNING",8
"948","25MORNING",8783724.27810651,-9172.19364014535,169,"MORNING",8
"949","26MORNING",6431216.42391304,-9276.23758661334,92,"MORNING",8
"950","27MORNING",7771544.32727273,-9295.94759112562,55,"MORNING",8
"951","28MORNING",6137984.31372549,-9288.30413280512,153,"MORNING",8
"952","29MORNING",3169871.08474576,-9338.80155196092,59,"MORNING",8
"953","3MORNING",7767920.04347826,-9329.30622745711,92,"MORNING",8
"954","30MORNING",3476428.05785124,-9163.57008204669,121,"MORNING",8
"955","4MORNING",3908880.63084922,-9207.6088509671,577,"MORNING",8
"956","5MORNING",7770694.50588235,-9066.76770890224,85,"MORNING",8
"957","6MORNING",739301.145654835,-9197.45950896858,817,"MORNING",8
"958","7MORNING",3168378.30769231,-9331.54641564987,52,"MORNING",8
"959","8MORNING",1842810.44642857,-9306.13142106001,280,"MORNING",8
"960","9MORNING",7769428.65,-9101.56515429239,20,"MORNING",8
"961","1MORNING",647896.977172959,-9408.72784303422,1139,"MORNING",9
"962","10MORNING",6459728.60888889,-9427.90216304491,1125,"MORNING",9
"963","11MORNING",2782622.8116129,-9350.4966053162,775,"MORNING",9
"964","12MORNING",5639567.58405761,-9395.48558098398,4027,"MORNING",9
"965","13MORNING",1144612.53967213,-9380.57768675795,1525,"MORNING",9
"966","14MORNING",9870227.91648822,-9349.92892256196,467,"MORNING",9
"967","15MORNING",2400189.77162978,-9364.69679449275,994,"MORNING",9
"968","16MORNING",2806844.0331299,-9391.11123696536,1147,"MORNING",9
"969","17MORNING",7394194.18393481,-9458.09003373429,859,"MORNING",9
"970","18MORNING",3188876.37402886,-9435.92788455505,901,"MORNING",9
"971","19MORNING",3808269.46995074,-9369.20954039244,2030,"MORNING",9
"972","2MORNING",7994962.08783784,-9425.94560134016,2516,"MORNING",9
"973","20MORNING",7419950.86401327,-9395.94332956682,603,"MORNING",9
"974","21MORNING",6149979.36708861,-9538.52851651712,474,"MORNING",9
"975","22MORNING",9334144.92265625,-9393.54152009943,1280,"MORNING",9
"976","23MORNING",4989474.8937747,-9427.11446254581,4048,"MORNING",9
"977","24MORNING",6816358.82256169,-9449.08429217712,851,"MORNING",9
"978","25MORNING",4397943.88484031,-9429.44804943442,2223,"MORNING",9
"979","26MORNING",3508440.60956175,-9489.18999166085,502,"MORNING",9
"980","27MORNING",2050105.8874281,-9377.58002475639,1217,"MORNING",9
"981","28MORNING",7155124.11971269,-9383.02138548166,1253,"MORNING",9
"982","29MORNING",9888611.36296296,-9415.61146706671,405,"MORNING",9
"983","3MORNING",297635.347931873,-9401.85653410178,411,"MORNING",9
"984","30MORNING",1662041.8503937,-9352.73909088141,889,"MORNING",9
"985","4MORNING",3498468.87215909,-9378.26310750142,352,"MORNING",9
"986","5MORNING",8628261.02941176,-9471.67672111937,1054,"MORNING",9
"987","6MORNING",634916.743455497,-9310.62042373942,382,"MORNING",9
"988","7MORNING",10282130.4836879,-9399.56308451887,705,"MORNING",9
"989","8MORNING",6168909.96197328,-9481.51865305043,973,"MORNING",9
"990","9MORNING",6832361.25885978,-9393.80975689606,649,"MORNING",9
"991","1MORNING",2126171.76613579,-9495.8848756696,1193,"MORNING",10
"992","10MORNING",4256711.92828283,-9446.52637113611,1980,"MORNING",10
"993","11MORNING",8860980.192,-9388.46061794859,375,"MORNING",10
"994","12MORNING",9219952.75333333,-9438.11029661764,600,"MORNING",10
"995","13MORNING",4569067.03112583,-9441.2495341572,1510,"MORNING",10
"996","14MORNING",558398.633920297,-9463.92595247281,2158,"MORNING",10
"997","15MORNING",8841079.59669421,-9394.76732759502,605,"MORNING",10
"998","16MORNING",1211385.87853711,-9437.17617362907,3746,"MORNING",10
"999","17MORNING",8259029.79640229,-9450.95554665134,1223,"MORNING",10
"1000","18MORNING",8552009.16166078,-9439.70274685192,1132,"MORNING",10
"1001","19MORNING",4903573.06843066,-9397.30063791589,1096,"MORNING",10
"1002","2MORNING",7871309.83708609,-9420.54961192701,755,"MORNING",10
"1003","20MORNING",24470.0440552017,-9433.3336736733,1884,"MORNING",10
"1004","21MORNING",3585257.04578564,-9507.6564798162,961,"MORNING",10
"1005","22MORNING",8142781.04662283,-9414.5629260539,1673,"MORNING",10
"1006","23MORNING",3860651.90463215,-9378.0624959419,1468,"MORNING",10
"1007","24MORNING",9749198.85406801,-9465.62735897158,2323,"MORNING",10
"1008","25MORNING",1739284.90124417,-9451.26154207646,1286,"MORNING",10
"1009","26MORNING",9194265.28151261,-9434.5599485017,714,"MORNING",10
"1010","27MORNING",8574009.80765027,-9411.15854748121,915,"MORNING",10
"1011","28MORNING",6754511.92479109,-9414.5795603193,3590,"MORNING",10
"1012","29MORNING",3607325.24097473,-9391.20683790758,1108,"MORNING",10
"1013","3MORNING",6261832.49496555,-9461.42951276325,1887,"MORNING",10
"1014","30MORNING",5955242.99305117,-9461.57550391178,1583,"MORNING",10
"1015","4MORNING",8825353.80707395,-9346.19091994344,311,"MORNING",10
"1016","5MORNING",3279553.5267035,-9425.1818984502,1629,"MORNING",10
"1017","6MORNING",5513911.52641233,-9427.17048534871,2726,"MORNING",10
"1018","7MORNING",2505389.60652496,-9456.00335799925,2023,"MORNING",10
"1019","8MORNING",2892121.53850156,-9469.64689995421,1922,"MORNING",10
"1020","9MORNING",7371143.0585189,-9428.38891227348,3862,"MORNING",10
"1021","1MORNING",3908078.55772358,-9436.17591817929,615,"MORNING",11
"1022","10MORNING",2161886.66666667,-9420.29526908107,147,"MORNING",11
"1023","11MORNING",753672.81275441,-9530.01652234464,737,"MORNING",11
"1024","12MORNING",2181461.87356322,-9439.78355507442,435,"MORNING",11
"1025","13MORNING",3332964.41195652,-9379.81985016665,1840,"MORNING",11
"1026","14MORNING",6006991.98346056,-9442.39676242957,2358,"MORNING",11
"1027","15MORNING",2921795.57115385,-9458.58206074528,520,"MORNING",11
"1028","16MORNING",1066457.05590851,-9468.13939101795,787,"MORNING",11
"1029","17MORNING",4302997.38948028,-9453.39177141205,1597,"MORNING",11
"1030","18MORNING",5127029.78871489,-9414.53856630783,4023,"MORNING",11
"1031","19MORNING",2965295.68503118,-9389.621839721,962,"MORNING",11
"1032","2MORNING",1792290.77213021,-9416.70970885752,1751,"MORNING",11
"1033","20MORNING",5663279.4553102,-9419.46860575217,951,"MORNING",11
"1034","21MORNING",6621209.4109589,-9407.13523423371,1314,"MORNING",11
"1035","22MORNING",2942015.62473348,-9356.45880966509,469,"MORNING",11
"1036","23MORNING",2545663.02452483,-9411.56603824457,1631,"MORNING",11
"1037","24MORNING",2175721.06491228,-9374.88044344415,570,"MORNING",11
"1038","25MORNING",2149203.46889401,-9560.50102373543,868,"MORNING",11
"1039","26MORNING",7664245.03002906,-9461.39708398426,3097,"MORNING",11
"1040","27MORNING",6306412.33306962,-9484.36246212012,1264,"MORNING",11
"1041","28MORNING",3883976.6180758,-9476.75978162272,686,"MORNING",11
"1042","29MORNING",3644216.12095875,-9503.48022860553,1794,"MORNING",11
"1043","3MORNING",1409087.42545109,-9529.18293742726,1053,"MORNING",11
"1044","30MORNING",9822307.74390244,-9444.50236394233,3936,"MORNING",11
"1045","4MORNING",9082518.72548476,-9401.89095161737,3610,"MORNING",11
"1046","5MORNING",236970.621254682,-9479.50334394295,2136,"MORNING",11
"1047","6MORNING",4632489.74277929,-9408.88486020942,1835,"MORNING",11
"1048","7MORNING",6967191.32131495,-9354.59986977363,943,"MORNING",11
"1049","8MORNING",7269020.86277001,-9375.3698669664,787,"MORNING",11
"1050","9MORNING",8412985.2024952,-9425.39303078575,3126,"MORNING",11
"1051","1MORNING",3373511.41037736,-9425.74286153392,1484,"MORNING",12
"1052","10MORNING",1086278.22566996,-9172.67386525698,709,"MORNING",12
"1053","11MORNING",7986192.98782344,-9387.76517678428,1971,"MORNING",12
"1054","12MORNING",1851765.42785235,-9365.93450803748,596,"MORNING",12
"1055","13MORNING",2999484.58823529,-9494.23044534949,646,"MORNING",12
"1056","14MORNING",770044.095315024,-9232.02701495448,619,"MORNING",12
"1057","15MORNING",5062212.40761969,-9432.22687747649,2966,"MORNING",12
"1058","16MORNING",2201297.28942116,-9320.20120973193,1002,"MORNING",12
"1059","17MORNING",9639859.43661972,-9343.78218154318,1065,"MORNING",12
"1060","18MORNING",10046439.7445799,-9305.63490650804,1476,"MORNING",12
"1061","19MORNING",1077856.75466284,-9078.53025741402,697,"MORNING",12
"1062","2MORNING",3944268.51753454,-9292.23383047286,941,"MORNING",12
"1063","20MORNING",3674339.09351621,-9449.3571880025,2406,"MORNING",12
"1064","21MORNING",101647.072463768,-9206.76135841969,1173,"MORNING",12
"1065","22MORNING",6620254.58152794,-9645.26535273477,877,"MORNING",12
"1066","23MORNING",1432234.41122566,-9278.3041946009,1746,"MORNING",12
"1067","24MORNING",2587480.82375776,-9436.72688335804,1288,"MORNING",12
"1068","25MORNING",1831003.7201889,-9328.70877421075,847,"MORNING",12
"1069","26MORNING",1097150.80042918,-9193.54820763363,466,"MORNING",12
"1070","27MORNING",9301232.53172475,-9356.96932531675,1119,"MORNING",12
"1071","28MORNING",2994226.06571936,-9476.16427047961,563,"MORNING",12
"1072","29MORNING",1839023.97098976,-9324.77822399053,586,"MORNING",12
"1073","3MORNING",1104799.43760984,-9397.17829908549,569,"MORNING",12
"1074","30MORNING",4501960.04021448,-9342.91309169305,2611,"MORNING",12
"1075","4MORNING",8772980.21148213,-9348.06853416588,1707,"MORNING",12
"1076","5MORNING",408823.349775785,-9513.38258946877,1561,"MORNING",12
"1077","6MORNING",2976515.80851064,-9545.60384420577,517,"MORNING",12
"1078","7MORNING",780480.178362573,-9404.52470952755,1368,"MORNING",12
"1079","8MORNING",2572611.40594059,-9359.23243886502,808,"MORNING",12
"1080","9MORNING",2987575.50367647,-9411.45338168323,816,"MORNING",12
"1081","1AFTERNOON",-8799.33188687833,5660446.64943422,10586,"AFTERNOON",1
"1082","10AFTERNOON",-9189.31286662501,5660278.55076648,25852,"AFTERNOON",1
"1083","11AFTERNOON",-9456.79447572357,5660350.03333838,4759,"AFTERNOON",1
"1084","12AFTERNOON",-8871.53244819377,5660160.61450356,23116,"AFTERNOON",1
"1085","13AFTERNOON",-9340.07067493431,5660231.08446393,20619,"AFTERNOON",1
"1086","14AFTERNOON",-9003.6194065849,5660319.80469723,9597,"AFTERNOON",1
"1087","15AFTERNOON",-8922.0514215548,5660328.5398776,15187,"AFTERNOON",1
"1088","16AFTERNOON",-8964.51508750669,5660436.50300082,31435,"AFTERNOON",1
"1089","17AFTERNOON",-9143.83199115587,5659989.84004501,4728,"AFTERNOON",1
"1090","18AFTERNOON",-8920.93355367316,5660395.05073541,19391,"AFTERNOON",1
"1091","19AFTERNOON",-9027.21120491648,5660441.52290011,8876,"AFTERNOON",1
"1092","2AFTERNOON",-8726.01234440995,5660119.65032026,8801,"AFTERNOON",1
"1093","20AFTERNOON",-9081.9378038624,5660331.12560776,13641,"AFTERNOON",1
"1094","21AFTERNOON",-9674.3990660786,5659907.47522925,8817,"AFTERNOON",1
"1095","22AFTERNOON",-8902.01015648036,5660061.6876302,8409,"AFTERNOON",1
"1096","23AFTERNOON",-9255.20454054826,5660450.83536146,44820,"AFTERNOON",1
"1097","24AFTERNOON",-8986.71766266304,5660138.07768769,12071,"AFTERNOON",1
"1098","25AFTERNOON",-9130.09336406541,5660453.30804843,22555,"AFTERNOON",1
"1099","26AFTERNOON",-9049.99188436275,5660113.10512885,16171,"AFTERNOON",1
"1100","27AFTERNOON",-8850.60484243445,5660120.45893371,13517,"AFTERNOON",1
"1101","28AFTERNOON",-8910.40741512715,5660222.08524219,9831,"AFTERNOON",1
"1102","29AFTERNOON",-9113.94815857706,5660164.63667337,36890,"AFTERNOON",1
"1103","3AFTERNOON",-9088.23272400571,5660519.14818581,18982,"AFTERNOON",1
"1104","30AFTERNOON",-8881.23074446334,5660375.6217745,11801,"AFTERNOON",1
"1105","4AFTERNOON",-9880.74841040584,5660450.44298743,2017,"AFTERNOON",1
"1106","5AFTERNOON",-9060.12406185683,5660401.36420226,13292,"AFTERNOON",1
"1107","6AFTERNOON",-9124.00626355442,5660259.09996492,16609,"AFTERNOON",1
"1108","7AFTERNOON",-9392.98065176457,5659923.89699264,12815,"AFTERNOON",1
"1109","8AFTERNOON",-9347.18629896522,5660127.4882303,18874,"AFTERNOON",1
"1110","9AFTERNOON",-9230.96352099723,5660235.05902997,45817,"AFTERNOON",1
"1111","1AFTERNOON",-9055.82721961515,5660194.21190912,9464,"AFTERNOON",2
"1112","10AFTERNOON",-9060.96094123735,5660325.94180825,17717,"AFTERNOON",2
"1113","11AFTERNOON",-10076.2166910377,5660124.54746376,1226,"AFTERNOON",2
"1114","12AFTERNOON",-9112.57474318232,5660158.98734209,51830,"AFTERNOON",2
"1115","13AFTERNOON",-9044.03066700266,5660129.60420944,11402,"AFTERNOON",2
"1116","14AFTERNOON",-8961.35574497157,5660433.69128749,37696,"AFTERNOON",2
"1117","15AFTERNOON",-9074.21492132577,5660536.92143504,12563,"AFTERNOON",2
"1118","16AFTERNOON",-9138.33834434869,5660265.46712598,16854,"AFTERNOON",2
"1119","17AFTERNOON",-8932.68595869948,5660323.46859179,15236,"AFTERNOON",2
"1120","18AFTERNOON",-8901.51890740353,5660383.48032534,26009,"AFTERNOON",2
"1121","19AFTERNOON",-9198.28834311501,5660257.51390295,41986,"AFTERNOON",2
"1122","2AFTERNOON",-8733.48779169171,5660114.3642101,11007,"AFTERNOON",2
"1123","20AFTERNOON",-9260.54647926805,5660234.67749958,22987,"AFTERNOON",2
"1124","21AFTERNOON",-8901.62473430607,5660210.85644886,12317,"AFTERNOON",2
"1125","22AFTERNOON",-9129.52334987601,5659924.68961872,3104,"AFTERNOON",2
"1126","23AFTERNOON",-9626.89058341269,5659914.58011565,8257,"AFTERNOON",2
"1127","24AFTERNOON",-8966.66845471628,5660113.02503739,10268,"AFTERNOON",2
"1128","25AFTERNOON",-8827.04924984182,5660647.84253445,1163,"AFTERNOON",2
